sku_id,total_quantity,total_sales,transactions,stores,channels,first_sale,last_sale
SKU02474,1659,226490.25,899,30,3,2022-01-04,2025-12-29
SKU02475,2659,508737.7,1427,30,3,2022-01-01,2025-12-31
SKU02476,3382,2417524.7,1802,30,3,2022-01-02,2025-12-31
SKU02477,2397,529988.78,1261,30,3,2022-01-01,2025-12-31
SKU02478,5981,410585.41000000003,3141,30,3,2022-01-02,2025-12-31
SKU02479,5406,4399823.54,2835,30,3,2022-01-02,2025-12-30
SKU02480,1869,280770.69,953,30,3,2022-01-01,2025-12-31
SKU02481,1649,203283.03,833,30,3,2022-01-02,2025-12-31
SKU02482,15996,19446932.330000002,8486,30,3,2022-01-01,2025-12-31
SKU02483,2518,2749228.29,1343,30,3,2022-01-05,2025-12-30
SKU02484,14459,7743066.24,7627,30,3,2022-01-01,2025-12-31
SKU02485,1380,286187.0,719,30,3,2022-01-07,2025-12-30
SKU02486,5763,1495996.1600000001,3057,30,3,2022-01-02,2025-12-31
SKU02487,1437,490011.73,759,30,3,2022-01-02,2025-12-30
SKU02488,5028,16607592.6,2668,30,3,2022-01-01,2025-12-31
SKU02489,2522,179659.38,1380,30,3,2022-01-03,2025-12-31
SKU02490,1655,2982473.6,890,30,3,2022-01-01,2025-12-31
SKU02491,1439,93742.56,738,30,3,2022-01-04,2025-12-31
SKU02492,1314,254063.64,726,30,3,2022-01-03,2025-12-27
SKU02493,3048,610474.8300000001,1658,30,3,2022-01-01,2025-12-31
SKU02494,2315,223942.33,1220,30,3,2022-01-01,2025-12-31
SKU02495,1728,545636.92,943,30,3,2022-01-06,2025-12-30
SKU02496,1502,452937.36,795,30,3,2022-01-01,2025-12-31
SKU02497,2344,1035099.1799999999,1263,30,3,2022-01-01,2025-12-31
SKU02498,2292,5123165.86,1218,30,3,2022-01-03,2025-12-31
SKU02499,2069,248114.37999999998,1080,30,3,2022-01-10,2025-12-31
SKU02500,1221,231837.47,653,30,3,2022-01-05,2025-12-31
SKU02501,1305,601894.7,690,30,3,2022-01-07,2025-12-31
SKU02502,2521,1489226.63,1360,30,3,2022-01-01,2025-12-30
SKU02503,12400,3275876.21,6580,30,3,2022-01-01,2025-12-31
SKU02504,2313,1610199.46,1185,30,3,2022-01-02,2025-12-30
SKU02505,1335,1638084.93,699,30,3,2022-01-01,2025-12-30
SKU02506,1307,570569.0,714,30,3,2022-01-02,2025-12-31
SKU02507,1958,283810.37,1037,30,3,2022-01-01,2025-12-31
SKU02508,1955,264147.79,1026,30,3,2022-01-01,2025-12-31
SKU02509,2476,3089739.88,1308,30,3,2022-01-02,2025-12-31
SKU02510,4556,618611.61,2400,30,3,2022-01-03,2025-12-30
SKU02511,1904,306979.13,996,30,3,2022-01-01,2025-12-28
SKU02512,2192,3289926.16,1182,30,3,2022-01-02,2025-12-31
SKU02513,2654,249927.63999999998,1409,30,3,2022-01-02,2025-12-31
SKU02514,1277,545712.85,665,30,3,2022-01-01,2025-12-31
SKU02515,4801,559969.2,2544,30,3,2022-01-01,2025-12-31
SKU02516,4561,2019665.65,2449,30,3,2022-01-01,2025-12-31
SKU02517,1624,129209.08,896,30,3,2022-01-01,2025-12-31
SKU02518,2386,293881.17,1254,30,3,2022-01-02,2025-12-31
SKU02519,1349,529558.46,704,30,3,2022-01-04,2025-12-30
SKU02520,1200,177947.89,641,30,3,2022-01-04,2025-12-26
SKU02521,3369,5672442.149999999,1813,30,3,2022-01-01,2025-12-31
SKU02522,1394,2551656.81,744,30,3,2022-01-10,2025-12-26
SKU02523,1539,2085477.44,814,30,3,2022-01-05,2025-12-31
SKU02524,1383,140232.09,734,30,3,2022-01-01,2025-12-31
SKU02525,1875,443226.44,1019,30,3,2022-01-02,2025-12-31
SKU02526,22578,14533450.69,11910,30,3,2022-01-01,2025-12-31
SKU02527,1744,399963.26,930,30,3,2022-01-02,2025-12-31
SKU02528,1748,3206689.68,931,30,3,2022-01-05,2025-12-28
SKU02529,3682,2003369.51,1974,30,3,2022-01-03,2025-12-31
SKU02530,2677,1279544.28,1425,30,3,2022-01-01,2025-12-30
SKU02531,18187,2433729.08,9686,30,3,2022-01-01,2025-12-31
SKU02532,11736,1268672.99,6206,30,3,2022-01-01,2025-12-31
SKU02533,1302,629032.97,706,30,3,2022-01-03,2025-12-31
SKU02534,1262,993053.99,672,30,3,2022-01-06,2025-12-31
SKU02535,1511,1390149.6,805,30,3,2022-01-06,2025-12-29
SKU02536,8457,3255527.95,4529,30,3,2022-01-01,2025-12-31
SKU02537,8609,1290953.45,4583,30,3,2022-01-01,2025-12-31
SKU02538,25570,5230552.46,13613,30,3,2022-01-01,2025-12-31
SKU02539,1356,239205.16999999998,708,30,3,2022-01-01,2025-12-29
SKU02540,2567,744761.34,1383,30,3,2022-01-01,2025-12-30
SKU02541,1258,3304750.6,654,30,3,2022-01-05,2025-12-31
SKU02542,1371,423473.35000000003,730,30,3,2022-01-02,2025-12-30
SKU02543,17216,31354473.73,9169,30,3,2022-01-01,2025-12-31
SKU02544,5484,1207872.26,2903,30,3,2022-01-01,2025-12-31
SKU02545,2200,246521.92,1206,30,3,2022-01-02,2025-12-31
SKU02546,1243,618006.4,668,30,3,2022-01-01,2025-12-30
SKU02547,1642,220780.32,877,30,3,2022-01-02,2025-12-31
SKU02548,2049,515586.44,1069,30,3,2022-01-03,2025-12-31
SKU02549,2542,479507.05000000005,1365,30,3,2022-01-02,2025-12-31
SKU02550,1864,350503.56,1014,30,3,2022-01-10,2025-12-31
SKU02551,1569,3914764.6799999997,842,30,3,2022-01-02,2025-12-31
SKU02552,2035,3124560.79,1048,30,3,2022-01-04,2025-12-31
SKU02553,1892,173557.59,1006,30,3,2022-01-01,2025-12-31
SKU02554,1884,1160115.87,1015,30,3,2022-01-02,2025-12-27
SKU02555,1874,829366.99,987,30,3,2022-01-01,2025-12-30
SKU02556,2295,524394.1,1222,30,3,2022-01-01,2025-12-30
SKU02557,2816,6045196.28,1501,30,3,2022-01-03,2025-12-30
SKU02558,1247,100787.91,655,30,3,2022-01-05,2025-12-25
SKU02559,1487,3154902.23,797,30,3,2022-01-02,2025-12-31
SKU02560,1677,2612217.9,895,30,3,2022-01-01,2025-12-30
SKU02561,1797,858839.18,932,30,3,2022-01-03,2025-12-31
SKU02562,1601,708031.75,836,30,3,2022-01-01,2025-12-29
SKU02563,1302,220168.94999999998,694,30,3,2022-01-01,2025-12-29
SKU02564,2640,716250.86,1403,30,3,2022-01-01,2025-12-31
SKU02565,2910,706480.7899999999,1586,30,3,2022-01-01,2025-12-31
SKU02566,1244,310598.43,668,30,3,2022-01-04,2025-12-31
SKU02567,1259,443557.13,683,30,3,2022-01-02,2025-12-31
SKU02568,1699,1619178.48,879,30,3,2022-01-01,2025-12-30
SKU02569,1967,1535015.46,1056,30,3,2022-01-01,2025-12-31
SKU02570,1136,191580.86,627,30,3,2022-01-10,2025-12-31
SKU02571,3844,4271215.04,2053,30,3,2022-01-01,2025-12-31
SKU02572,1786,941026.57,922,30,3,2022-01-03,2025-12-31
SKU02573,1474,173211.66999999998,791,30,3,2022-01-01,2025-12-31
SKU02574,1336,473583.29,728,30,3,2022-01-06,2025-12-31
SKU02575,2080,3199750.8,1080,30,3,2022-01-01,2025-12-30
SKU02576,1146,687783.4299999999,613,30,3,2022-01-06,2025-12-31
SKU02577,1876,210593.28999999998,983,30,3,2022-01-01,2025-12-31
SKU02578,1303,287326.96,700,30,3,2022-01-04,2025-12-30
SKU02579,1485,806257.84,836,30,3,2022-01-01,2025-12-30
SKU02580,1238,455804.36,692,30,3,2022-01-03,2025-12-31
SKU02581,1926,362394.12,1036,30,3,2022-01-01,2025-12-31
SKU02582,1863,560790.34,975,30,3,2022-01-08,2025-12-30
SKU02583,11295,2906835.12,6032,30,3,2022-01-01,2025-12-31
SKU02584,1279,192155.12,683,30,3,2022-01-04,2025-12-31
SKU02585,3948,1209442.05,2084,30,3,2022-01-02,2025-12-31
SKU02586,1712,78225.38,889,30,3,2022-01-01,2025-12-30
SKU02587,1370,641374.74,722,30,3,2022-01-03,2025-12-31
SKU02588,1505,133087.43,795,30,3,2022-01-03,2025-12-28
SKU02589,1556,368061.54000000004,822,30,3,2022-01-03,2025-12-31
SKU02590,1307,244292.62,684,30,3,2022-01-02,2025-12-29
SKU02591,1431,167339.13,748,30,3,2022-01-02,2025-12-30
SKU02592,1953,195915.51,1049,30,3,2022-01-01,2025-12-31
SKU02593,1670,1022484.23,888,30,3,2022-01-01,2025-12-27
SKU02594,3756,254283.44999999998,1980,30,3,2022-01-02,2025-12-31
SKU02595,2177,285076.0,1145,30,3,2022-01-02,2025-12-31
SKU02596,3961,986667.46,2133,30,3,2022-01-01,2025-12-31
SKU02597,1371,158137.76,715,30,3,2022-01-01,2025-12-31
SKU02598,1880,2346752.28,1011,30,3,2022-01-02,2025-12-31
SKU02599,1888,1073177.58,1007,30,3,2022-01-02,2025-12-30
SKU02600,1606,105368.20999999999,874,30,3,2022-01-02,2025-12-29
SKU02601,2822,92365.42,1519,30,3,2022-01-01,2025-12-31
SKU02602,2770,570475.36,1424,30,3,2022-01-01,2025-12-31
SKU02603,1541,458992.51,860,30,3,2022-01-02,2025-12-30
SKU02604,1354,826770.36,717,30,3,2022-01-01,2025-12-31
SKU02605,3844,241013.66,2034,30,3,2022-01-02,2025-12-31
SKU02606,1690,2471316.82,924,30,3,2022-01-01,2025-12-29
SKU02607,1730,1761137.77,910,30,3,2022-01-02,2025-12-28
SKU02608,1732,1760963.99,907,30,3,2022-01-02,2025-12-31
SKU02609,4914,1807886.18,2595,30,3,2022-01-03,2025-12-31
SKU02610,1971,878215.54,1078,30,3,2022-01-01,2025-12-29
SKU02611,9904,1775986.49,5277,30,3,2022-01-01,2025-12-31
SKU02612,2708,1150003.35,1436,30,3,2022-01-01,2025-12-31
SKU02613,1641,422701.97000000003,886,30,3,2022-01-01,2025-12-31
SKU02614,13976,1535030.27,7419,30,3,2022-01-01,2025-12-31
SKU02615,2436,268829.31,1306,30,3,2022-01-01,2025-12-31
SKU02616,2796,1486543.08,1504,30,3,2022-01-01,2025-12-31
SKU02617,2855,2037614.22,1535,30,3,2022-01-03,2025-12-30
SKU02618,4488,1032934.76,2435,30,3,2022-01-01,2025-12-31
SKU02619,2099,757838.63,1096,30,3,2022-01-02,2025-12-28
SKU02620,1547,356493.02999999997,827,30,3,2022-01-02,2025-12-29
SKU02621,1395,1172874.1500000001,730,30,3,2022-01-04,2025-12-28
SKU02622,4242,1373535.98,2265,30,3,2022-01-02,2025-12-30
SKU02623,1902,112957.59999999999,1018,30,3,2022-01-01,2025-12-28
SKU02624,5403,16165455.92,2867,30,3,2022-01-01,2025-12-31
SKU02625,1526,896549.36,848,30,3,2022-01-04,2025-12-31
SKU02626,1277,235415.8,699,30,3,2022-01-07,2025-12-31
SKU02627,2268,410629.04,1194,30,3,2022-01-02,2025-12-31
SKU02628,1671,993466.5,903,30,3,2022-01-05,2025-12-30
SKU02629,1953,966909.06,1031,30,3,2022-01-04,2025-12-30
SKU02630,1228,294316.92,657,30,3,2022-01-01,2025-12-31
SKU02631,1353,158686.51,718,30,3,2022-01-01,2025-12-29
SKU02632,1648,275590.27,876,30,3,2022-01-01,2025-12-31
SKU02633,1368,3405342.7,728,30,3,2022-01-08,2025-12-31
SKU02634,2491,5580700.04,1359,30,3,2022-01-01,2025-12-29
SKU02635,1701,863052.6799999999,891,30,3,2022-01-04,2025-12-30
SKU02636,1705,359460.22000000003,904,30,3,2022-01-03,2025-12-31
SKU02637,1323,126450.69,702,30,3,2022-01-01,2025-12-31
SKU02638,1450,660773.55,744,30,3,2022-01-02,2025-12-27
SKU02639,1262,195544.08,664,30,3,2022-01-04,2025-12-28
SKU02640,15385,22452002.65,8290,30,3,2022-01-02,2025-12-31
SKU02641,2582,153160.57,1401,30,3,2022-01-02,2025-12-31
SKU02642,5602,1003704.74,2998,30,3,2022-01-03,2025-12-31
SKU02643,1529,6001842.600000001,825,30,3,2022-01-01,2025-12-31
SKU02644,2635,1800957.76,1366,30,3,2022-01-02,2025-12-28
SKU02645,3839,973236.65,2016,30,3,2022-01-01,2025-12-27
SKU02646,2152,1118435.68,1128,30,3,2022-01-01,2025-12-31
SKU02647,2183,1314364.96,1158,30,3,2022-01-09,2025-12-31
SKU02648,23286,19244361.29,12343,30,3,2022-01-01,2025-12-31
SKU02649,3407,4846525.08,1770,30,3,2022-01-01,2025-12-31
SKU02650,2197,982107.0,1158,30,3,2022-01-04,2025-12-31
SKU02651,1501,1197474.04,795,30,3,2022-01-01,2025-12-31
SKU02652,1549,133674.54,814,30,3,2022-01-02,2025-12-30
SKU02653,2717,976346.06,1465,30,3,2022-01-01,2025-12-30
SKU02654,4763,959881.83,2495,30,3,2022-01-02,2025-12-30
SKU02655,6938,436091.37,3634,30,3,2022-01-01,2025-12-31
SKU02656,2207,389384.76999999996,1141,30,3,2022-01-01,2025-12-31
SKU02657,12845,1536479.97,6826,30,3,2022-01-01,2025-12-31
SKU02658,1525,156966.35,788,30,3,2022-01-02,2025-12-31
SKU02659,3918,2187628.38,2090,30,3,2022-01-02,2025-12-31
SKU02660,24345,1875439.48,12896,30,3,2022-01-01,2025-12-31
SKU02661,1640,1051687.84,855,30,3,2022-01-03,2025-12-30
SKU02662,1133,138312.69,618,30,3,2022-01-02,2025-12-27
SKU02663,1368,119535.56,717,30,3,2022-01-01,2025-12-30
SKU02664,1421,231527.91,746,30,3,2022-01-01,2025-12-31
SKU02665,3865,517882.71,2010,30,3,2022-01-01,2025-12-31
SKU02666,1676,89566.16,882,30,3,2022-01-01,2025-12-30
SKU02667,1669,1856806.0999999999,875,30,3,2022-01-02,2025-12-31
SKU02668,7438,7772038.9,3961,30,3,2022-01-01,2025-12-31
SKU02669,3312,208938.71,1771,30,3,2022-01-03,2025-12-31
SKU02670,1846,3874233.88,965,30,3,2022-01-07,2025-12-31
SKU02671,2155,844125.99,1125,30,3,2022-01-03,2025-12-31
SKU02672,1503,2478086.81,806,30,3,2022-01-01,2025-12-29
SKU02673,1496,141675.41,785,30,3,2022-01-03,2025-12-30
SKU02674,1377,322164.71,718,30,3,2022-01-02,2025-12-31
SKU02675,1285,718771.09,703,30,3,2022-01-03,2025-12-24
SKU02676,2688,4916255.56,1457,30,3,2022-01-04,2025-12-31
SKU02677,1540,598623.59,844,30,3,2022-01-01,2025-12-30
SKU02678,4071,609504.37,2173,30,3,2022-01-03,2025-12-31
SKU02679,1723,986568.97,909,30,3,2022-01-01,2025-12-29
SKU02680,1807,448944.12,964,30,3,2022-01-04,2025-12-31
SKU02681,1248,144294.23,669,30,3,2022-01-01,2025-12-30
SKU02682,2969,6067034.76,1604,30,3,2022-01-01,2025-12-31
SKU02683,12118,4189280.52,6378,30,3,2022-01-01,2025-12-31
SKU02684,2513,1252159.77,1352,30,3,2022-01-05,2025-12-31
SKU02685,2072,580121.97,1081,30,3,2022-01-01,2025-12-31
SKU02686,1289,445962.51,693,30,3,2022-01-03,2025-12-31
SKU02687,2300,207033.61,1241,30,3,2022-01-01,2025-12-30
SKU02688,1876,3269539.72,964,30,3,2022-01-03,2025-12-31
SKU02689,1620,75806.48,874,30,3,2022-01-01,2025-12-31
SKU02690,4523,1064220.32,2382,30,3,2022-01-01,2025-12-31
SKU02691,2477,726954.94,1340,30,3,2022-01-02,2025-12-31
SKU02692,26767,52058322.57,14297,30,3,2022-01-01,2025-12-31
SKU02693,5002,7108542.100000001,2672,30,3,2022-01-01,2025-12-31
SKU02694,3503,726992.95,1887,30,3,2022-01-01,2025-12-31
SKU02695,1583,406784.63,842,30,3,2022-01-05,2025-12-30
SKU02696,1643,241040.51,877,30,3,2022-01-03,2025-12-31
SKU02697,1414,381831.3,755,30,3,2022-01-01,2025-12-31
SKU02698,1304,500614.57999999996,696,30,3,2022-01-01,2025-12-30
SKU02699,1390,123680.93,758,30,3,2022-01-08,2025-12-30
SKU02700,1191,377584.35,655,30,3,2022-01-01,2025-12-31
SKU02701,1702,290746.23,895,30,3,2022-01-04,2025-12-30
SKU02702,1618,518381.57999999996,864,30,3,2022-01-03,2025-12-29
SKU02703,2143,110873.56,1152,30,3,2022-01-01,2025-12-31
SKU02704,1498,232186.17,790,30,3,2022-01-01,2025-12-28
SKU02705,8725,26897492.41,4613,30,3,2022-01-01,2025-12-31
SKU02706,3467,752663.52,1864,30,3,2022-01-01,2025-12-31
SKU02707,1588,978562.69,852,30,3,2022-01-01,2025-12-31
SKU02708,1855,3453766.15,974,30,3,2022-01-04,2025-12-30
SKU02709,2702,2247167.21,1432,30,3,2022-01-02,2025-12-30
SKU02710,1286,556941.27,715,30,3,2022-01-02,2025-12-30
SKU02711,1728,180194.66999999998,886,30,3,2022-01-04,2025-12-31
SKU02712,4410,694838.07,2349,30,3,2022-01-01,2025-12-31
SKU02713,1465,2815837.75,773,30,3,2022-01-04,2025-12-29
SKU02714,3907,2546152.7199999997,2085,30,3,2022-01-01,2025-12-31
SKU02715,1443,165062.13,776,30,3,2022-01-01,2025-12-31
SKU02716,1889,902470.89,975,30,3,2022-01-03,2025-12-30
SKU02717,3237,569168.67,1725,30,3,2022-01-03,2025-12-31
SKU02718,1334,169333.30000000002,695,30,3,2022-01-01,2025-12-30
SKU02719,1735,2886663.09,922,30,3,2022-01-01,2025-12-31
SKU02720,7395,976171.83,3928,30,3,2022-01-01,2025-12-31
SKU02721,1835,446268.53,988,30,3,2022-01-02,2025-12-30
SKU02722,1235,259135.65,663,30,3,2022-01-01,2025-12-31
SKU02723,1410,4026927.38,725,30,3,2022-01-02,2025-12-31
SKU02724,1743,73597.7,927,30,3,2022-01-01,2025-12-31
SKU02725,3942,502635.9,2118,30,3,2022-01-02,2025-12-31
SKU02726,2733,2142235.41,1450,30,3,2022-01-02,2025-12-31
SKU02727,1491,689873.6,785,30,3,2022-01-12,2025-12-29
SKU02728,1274,297932.67,688,30,3,2022-01-01,2025-12-28
SKU02729,1580,1292352.85,878,30,3,2022-01-02,2025-12-31
SKU02730,1460,334782.58,797,30,3,2022-01-01,2025-12-30
SKU02731,2402,293696.65,1289,30,3,2022-01-03,2025-12-31
SKU02732,2344,109124.13,1245,30,3,2022-01-02,2025-12-31
SKU02733,2662,972902.81,1400,30,3,2022-01-01,2025-12-31
SKU02734,3564,676467.53,1873,30,3,2022-01-01,2025-12-31
SKU02735,1441,804758.11,794,30,3,2022-01-02,2025-12-30
SKU02736,2441,346915.01999999996,1286,30,3,2022-01-04,2025-12-31
SKU02737,14544,4313320.57,7737,30,3,2022-01-01,2025-12-31
SKU02738,10223,2185215.03,5477,30,3,2022-01-01,2025-12-31
SKU02739,1602,102007.0,847,30,3,2022-01-01,2025-12-29
SKU02740,26422,2597097.22,14004,30,3,2022-01-01,2025-12-31
SKU02741,3825,308698.83,1989,30,3,2022-01-01,2025-12-31
SKU02742,2042,1110624.34,1066,30,3,2022-01-02,2025-12-30
SKU02743,2350,1005809.19,1249,30,3,2022-01-01,2025-12-31
SKU02744,1754,1801453.0399999998,901,30,3,2022-01-01,2025-12-31
SKU02745,6603,1490941.2,3511,30,3,2022-01-01,2025-12-31
SKU02746,1473,712009.48,784,30,3,2022-01-02,2025-12-29
SKU02747,28123,14817012.19,14879,30,3,2022-01-01,2025-12-31
SKU02748,1405,542530.05,743,30,3,2022-01-07,2025-12-31
SKU02749,1742,1786119.02,943,30,3,2022-01-01,2025-12-29
SKU02750,1975,522728.63,1023,30,3,2022-01-02,2025-12-31
SKU02751,4490,2748859.67,2370,30,3,2022-01-01,2025-12-31
SKU02752,1650,1094804.96,883,30,3,2022-01-01,2025-12-30
SKU02753,7283,5418411.12,3851,30,3,2022-01-01,2025-12-31
SKU02754,5071,3706546.53,2736,30,3,2022-01-01,2025-12-31
SKU02755,1541,1159749.82,807,30,3,2022-01-14,2025-12-31
SKU02756,2418,4286201.52,1265,30,3,2022-01-01,2025-12-31
SKU02757,1436,256458.12,781,30,3,2022-01-02,2025-12-31
SKU02758,1805,339869.45,961,30,3,2022-01-03,2025-12-31
SKU02759,1582,220421.12999999998,860,30,3,2022-01-06,2025-12-27
SKU02760,2436,982092.4400000001,1304,30,3,2022-01-02,2025-12-30
SKU02761,1648,192192.59,872,30,3,2022-01-05,2025-12-30
SKU02762,1859,314075.89,1002,30,3,2022-01-06,2025-12-31
SKU02763,1248,142175.29,663,30,3,2022-01-02,2025-12-28
SKU02764,3511,585543.31,1835,30,3,2022-01-01,2025-12-31
SKU02765,2579,1157198.45,1373,30,3,2022-01-01,2025-12-31
SKU02766,1528,325574.2,789,30,3,2022-01-01,2025-12-31
SKU02767,1581,2300607.38,839,30,3,2022-01-03,2025-12-31
SKU02768,1309,266974.38,650,30,3,2022-01-06,2025-12-31
SKU02769,2198,1478049.9,1167,30,3,2022-01-01,2025-12-31
SKU02770,2116,1498918.72,1138,30,3,2022-01-04,2025-12-31
SKU02771,2178,159936.79,1147,30,3,2022-01-01,2025-12-31
SKU02772,1571,3350651.14,838,30,3,2022-01-01,2025-12-31
SKU02773,1579,160965.13999999998,833,30,3,2022-01-01,2025-12-31
SKU02774,1506,1050048.85,763,30,3,2022-01-07,2025-12-31
SKU02775,1616,251233.34,860,30,3,2022-01-01,2025-12-28
SKU02776,14788,3264593.39,7844,30,3,2022-01-01,2025-12-31
SKU02777,1741,1150412.17,893,30,3,2022-01-01,2025-12-30
SKU02778,5376,865442.64,2831,30,3,2022-01-01,2025-12-31
SKU02779,1476,165176.7,777,30,3,2022-01-02,2025-12-30
SKU02780,1229,915436.64,650,30,3,2022-01-02,2025-12-28
SKU02781,1597,52855.36,854,30,3,2022-01-04,2025-12-30
SKU02782,1874,2744002.04,1001,30,3,2022-01-01,2025-12-31
SKU02783,1319,318253.65,690,30,3,2022-01-04,2025-12-29
SKU02784,1827,256872.99000000002,976,30,3,2022-01-01,2025-12-31
SKU02785,6886,7301078.4799999995,3649,30,3,2022-01-01,2025-12-31
SKU02786,5455,357680.7,2879,30,3,2022-01-01,2025-12-31
SKU02787,1350,2060915.25,742,30,3,2022-01-01,2025-12-29
SKU02788,1908,2613148.5,1000,30,3,2022-01-03,2025-12-30
SKU02789,1699,2121971.38,919,30,3,2022-01-02,2025-12-29
SKU02790,6126,411087.5,3249,30,3,2022-01-01,2025-12-31
SKU02791,6433,2916318.75,3455,30,3,2022-01-01,2025-12-31
SKU02792,1407,435700.75,776,30,3,2022-01-06,2025-12-31
SKU02793,1681,3010467.21,901,30,3,2022-01-02,2025-12-30
SKU02794,1160,99053.6,630,30,3,2022-01-01,2025-12-28
SKU02795,2417,4545282.18,1267,30,3,2022-01-03,2025-12-31
SKU02796,3011,347684.73,1551,30,3,2022-01-02,2025-12-31
SKU02797,1443,506119.4,773,30,3,2022-01-10,2025-12-31
SKU02798,1575,688812.2,832,30,3,2022-01-01,2025-12-31
SKU02799,1796,895526.6699999999,986,30,3,2022-01-04,2025-12-31
SKU02800,1624,491008.87,884,30,3,2022-01-01,2025-12-31
SKU02801,2357,635058.84,1265,30,3,2022-01-02,2025-12-31
SKU02802,5681,2144531.45,3026,30,3,2022-01-01,2025-12-31
SKU02803,2552,272729.79,1375,30,3,2022-01-07,2025-12-31
SKU02804,1970,676667.71,1056,30,3,2022-01-01,2025-12-31
SKU02805,3151,243660.48,1682,30,3,2022-01-01,2025-12-31
SKU02806,2897,222489.81,1541,30,3,2022-01-02,2025-12-31
SKU02807,2261,391460.48,1246,30,3,2022-01-02,2025-12-29
SKU02808,3509,1564589.98,1826,30,3,2022-01-01,2025-12-31
SKU02809,1560,785223.0499999999,834,30,3,2022-01-01,2025-12-31
SKU02810,1514,225740.48,805,30,3,2022-01-02,2025-12-31
SKU02811,1402,354399.48,747,30,3,2022-01-03,2025-12-28
SKU02812,9022,2549460.93,4780,30,3,2022-01-01,2025-12-31
SKU02813,2897,673345.26,1573,30,3,2022-01-01,2025-12-31
SKU02814,3097,442533.44,1657,30,3,2022-01-01,2025-12-31
SKU02815,1783,1156217.3900000001,905,30,3,2022-01-02,2025-12-31
SKU02816,1862,2286094.9299999997,1005,30,3,2022-01-04,2025-12-29
SKU02817,2850,383255.51999999996,1512,30,3,2022-01-01,2025-12-31
SKU02818,1679,120702.31,867,30,3,2022-01-01,2025-12-31
SKU02819,6503,7090817.23,3462,30,3,2022-01-02,2025-12-31
SKU02820,6531,5263606.649999999,3518,30,3,2022-01-02,2025-12-31
SKU02821,9878,8912031.23,5227,30,3,2022-01-01,2025-12-31
SKU02822,1271,389512.01,669,30,3,2022-01-06,2025-12-31
SKU02823,1679,947369.08,869,30,3,2022-01-01,2025-12-30
SKU02824,2683,136815.35,1448,30,3,2022-01-01,2025-12-31
SKU02825,4409,864623.83,2334,30,3,2022-01-02,2025-12-31
SKU02826,11981,4961905.86,6474,30,3,2022-01-01,2025-12-31
SKU02827,6150,752149.8200000001,3193,30,3,2022-01-01,2025-12-31
SKU02828,1635,2533008.84,861,30,3,2022-01-02,2025-12-29
SKU02829,1286,538518.87,707,30,3,2022-01-02,2025-12-31
SKU02830,5828,832442.3,3102,30,3,2022-01-02,2025-12-31
SKU02831,1791,4803750.2700000005,929,30,3,2022-01-03,2025-12-31
SKU02832,1728,631332.8,912,30,3,2022-01-01,2025-12-30
SKU02833,12695,46513549.1,6726,30,3,2022-01-01,2025-12-31
SKU02834,1741,2958996.79,917,30,3,2022-01-01,2025-12-29
SKU02835,2502,3596608.2399999998,1335,30,3,2022-01-01,2025-12-31
SKU02836,2999,3227970.77,1609,30,3,2022-01-01,2025-12-31
SKU02837,5547,13888295.6,2893,30,3,2022-01-01,2025-12-31
SKU02838,1427,864610.33,767,30,3,2022-01-04,2025-12-31
SKU02839,1922,3400534.1,1014,30,3,2022-01-03,2025-12-31
SKU02840,21391,5407310.57,11460,30,3,2022-01-01,2025-12-31
SKU02841,1655,426146.24,892,30,3,2022-01-01,2025-12-30
SKU02842,1232,614441.85,645,30,3,2022-01-03,2025-12-23
SKU02843,4084,334510.47000000003,2191,30,3,2022-01-02,2025-12-31
SKU02844,3535,4549888.8,1888,30,3,2022-01-01,2025-12-31
SKU02845,1426,4782333.04,758,30,3,2022-01-05,2025-12-31
SKU02846,2070,3661693.84,1090,30,3,2022-01-02,2025-12-31
SKU02847,1587,382628.72,864,30,3,2022-01-03,2025-12-31
SKU02848,10703,3361520.4299999997,5701,30,3,2022-01-01,2025-12-31
SKU02849,8927,620863.7,4799,30,3,2022-01-01,2025-12-31
SKU02850,3945,966264.0599999999,2134,30,3,2022-01-03,2025-12-30
SKU02851,1527,4124603.24,826,30,3,2022-01-01,2025-12-31
SKU02852,1848,3390579.13,964,30,3,2022-01-04,2025-12-30
SKU02853,1347,185633.96000000002,711,30,3,2022-01-03,2025-12-30
SKU02854,5065,819447.98,2680,30,3,2022-01-01,2025-12-31
SKU02855,1732,5117632.0200000005,881,30,3,2022-01-01,2025-12-31
SKU02856,2642,524594.44,1381,30,3,2022-01-05,2025-12-31
SKU02857,1571,777339.73,807,30,3,2022-01-02,2025-12-31
SKU02858,71499,6131111.7700000005,37799,30,3,2022-01-01,2025-12-31
SKU02859,1570,376802.99,824,30,3,2022-01-02,2025-12-31
SKU02860,3438,6021974.49,1848,30,3,2022-01-01,2025-12-31
SKU02861,1637,896165.5,883,30,3,2022-01-02,2025-12-29
SKU02862,1409,920607.8200000001,736,30,3,2022-01-01,2025-12-29
SKU02863,3301,340238.38,1765,30,3,2022-01-01,2025-12-31
SKU02864,1346,345555.87,730,30,3,2022-01-04,2025-12-31
SKU02865,1357,671872.35,741,30,3,2022-01-07,2025-12-31
SKU02866,3434,308711.23,1820,30,3,2022-01-01,2025-12-31
SKU02867,1571,1381288.64,852,30,3,2022-01-04,2025-12-30
SKU02868,1810,310432.76,959,30,3,2022-01-02,2025-12-31
